"num","carat","cut","color","clarity","depth","table","price","x","y","z"
30522,0.32,"Ideal","G","VVS1",61.3,55,733,4.46,4.38,2.71
8954,0.96,"Ideal","F","SI2",60.9,60,4500,6.31,6.36,3.86
4738,0.3,"Ideal","F","VS2",60.9,56,573,4.35,4.39,2.66
6030,1,"Fair","D","SI2",65,56,3965,6.27,6.23,4.06
8184,1.02,"Ideal","G","SI2",62,55,4366,6.4,6.51,4
49239,0.64,"Ideal","H","VVS1",61.1,55,2084,5.58,5.61,3.43
16753,1.01,"Premium","E","VS1",61.2,61,6670,6.41,6.33,3.9
37167,0.32,"Ideal","D","VS2",62,55,972,4.42,4.38,2.73
51545,0.71,"Premium","E","SI2",62.2,57,2386,5.74,5.68,3.55
14665,1.01,"Very Good","G","VS2",59.1,58,5919,6.56,6.63,3.9
11530,1,"Premium","E","SI1",62.7,61,5027,6.37,6.32,3.98
13818,1,"Ideal","E","SI1",60.1,62,5629,6.46,6.48,3.89
44872,0.55,"Very Good","E","VS2",61.7,59,1629,5.2,5.27,3.23
53739,0.7,"Ideal","G","VS2",62.3,57,2723,5.67,5.7,3.54
18796,1.26,"Ideal","H","VS1",61.4,56,7691,7.01,6.97,4.29
38912,0.33,"Ideal","G","IF",61.6,55,1052,4.51,4.48,2.77
11580,0.9,"Very Good","D","SI1",60.6,59,5040,6.23,6.28,3.79
13591,1.01,"Premium","F","SI1",60.6,58,5559,6.54,6.49,3.95
41027,0.41,"Ideal","E","VVS2",61.5,55,1187,4.79,4.83,2.96
20248,1.55,"Ideal","H","SI2",62.1,57,8678,7.39,7.43,4.6
40477,0.52,"Very Good","J","VS2",60.7,56,1141,5.19,5.23,3.16
32922,0.42,"Ideal","D","SI1",61.9,56,810,4.82,4.84,2.99
23594,1.58,"Ideal","G","SI1",60.7,56,11610,7.56,7.6,4.6
49245,0.51,"Ideal","F","VS1",61.7,55,2085,5.14,5.17,3.18
34426,0.3,"Ideal","G","IF",62.1,54,863,4.3,4.33,2.68
28740,0.31,"Premium","E","VS2",60.5,60,680,4.34,4.36,2.63
52440,0.71,"Ideal","G","SI1",62.1,54,2513,5.72,5.77,3.57
3002,0.77,"Ideal","E","VS2",61,56,3303,5.91,5.96,3.62
22098,1.51,"Premium","D","SI1",62.2,59,10122,7.34,7.29,4.55
49476,0.5,"Very Good","D","VVS2",61.7,59,2115,5.02,5.09,3.12
8500,1.07,"Ideal","J","SI1",62.4,56,4422,6.52,6.56,4.08
52338,0.75,"Good","E","SI2",59.7,62,2497,5.85,5.88,3.5
43595,0.31,"Ideal","H","VS2",61.8,57,507,4.32,4.36,2.68
991,0.77,"Premium","E","SI1",60.9,58,2896,5.94,5.88,3.6
10401,0.31,"Premium","G","SI1",62.4,55,593,4.34,4.31,2.7
21404,1.57,"Ideal","J","VVS2",61.4,57,9516,7.5,7.45,4.59
31931,0.3,"Ideal","F","VS2",62,54,776,4.34,4.31,2.68
12333,1.01,"Very Good","E","SI1",63.4,60,5226,6.34,6.3,4.01
33240,0.36,"Ideal","I","VVS1",61.7,56,824,4.59,4.62,2.84
6945,0.95,"Premium","E","SI2",60.7,59,4142,6.3,6.36,3.84
39633,0.34,"Ideal","G","IF",61.9,57,1084,4.48,4.47,2.77
51793,0.7,"Good","E","VS2",64.2,60,2415,5.64,5.58,3.6
31079,0.33,"Ideal","G","VVS2",61.5,56,752,4.45,4.49,2.75
21055,0.31,"Ideal","F","VS2",61.8,56,625,4.33,4.37,2.69
26332,2,"Very Good","E","SI2",58.1,60,15840,8.25,8.32,4.81
5376,0.34,"Premium","J","VS1",61.7,58,574,4.47,4.41,2.74
3573,0.96,"Very Good","D","SI2",60.2,63,3419,6.36,6.3,3.81
33288,0.31,"Very Good","G","SI1",62.8,55,462,4.32,4.38,2.73
3506,0.76,"Ideal","D","VS2",61.8,55,3401,5.85,5.89,3.63
48785,0.7,"Very Good","I","SI1",61.1,56,2021,5.74,5.75,3.51
9847,1.22,"Ideal","J","SI2",61.2,57,4676,6.86,6.9,4.21
49024,0.57,"Ideal","F","VS1",62.6,56,2052,5.33,5.27,3.32
30822,0.33,"Very Good","E","SI1",63.4,55,743,4.4,4.37,2.78
49865,0.71,"Ideal","F","SI2",62.2,56,2173,5.76,5.7,3.56
36306,0.32,"Ideal","H","VVS1",61.9,56,936,4.41,4.38,2.72
7117,0.95,"Premium","F","SI2",62.4,59,4171,6.26,6.21,3.89
43239,0.56,"Ideal","D","SI2",61,57,1399,5.3,5.34,3.24
19962,1.4,"Premium","G","SI1",62.5,58,8511,7.12,7.06,4.43
19352,0.31,"Ideal","E","VS2",61.8,56,622,4.35,4.37,2.69
11147,1.03,"Premium","F","SI1",62.2,59,4942,6.45,6.41,4
40301,0.4,"Premium","G","VS1",60.7,58,1125,4.81,4.78,2.91
51467,0.9,"Fair","G","SI2",65.4,57,2376,6.01,5.97,3.98
17732,1.01,"Good","G","VVS2",63.2,59,7137,6.27,6.35,3.99
49713,0.73,"Fair","D","SI2",65.5,60,2147,5.64,5.54,3.66
8083,1.01,"Premium","D","SI2",61.8,57,4338,6.47,6.42,3.98
7551,1.01,"Very Good","G","SI2",61,58,4249,6.43,6.48,3.94
36862,0.42,"Premium","E","VS2",60.9,59,958,4.81,4.85,2.94
20737,1.36,"Ideal","G","SI1",60.9,56,8977,7.15,7.16,4.36
33960,0.3,"Ideal","H","SI1",61.7,56,465,4.33,4.35,2.68
11438,1,"Good","D","SI1",61.9,65,5005,6.31,6.36,3.92
17054,0.41,"Ideal","F","SI2",62,53,612,4.77,4.81,2.97
34045,0.37,"Ideal","G","VS2",61.6,55,851,4.63,4.65,2.86
46938,0.52,"Premium","E","VS2",60.3,60,1815,5.21,5.17,3.13
1081,0.82,"Very Good","H","SI1",63.6,56,2908,5.9,5.95,3.77
38877,0.4,"Premium","D","VS2",60.5,59,1050,4.8,4.76,2.89
22793,1.51,"Good","H","VS1",58.2,58,10819,7.49,7.56,4.38
50703,0.53,"Ideal","F","VVS2",61.3,55,2291,5.23,5.27,3.22
3732,0.36,"Very Good","I","VS1",60.3,60,568,4.58,4.64,2.78
4256,0.9,"Premium","D","SI2",58.8,59,3579,6.28,6.24,3.68
49472,0.64,"Very Good","E","VS2",63.4,54,2114,5.52,5.49,3.49
32278,0.36,"Ideal","F","VS1",60.1,57,789,4.62,4.67,2.79
8993,1.22,"Premium","J","SI2",62.1,59,4509,6.82,6.77,4.22
9794,1.01,"Ideal","E","SI2",61.1,57,4666,6.48,6.52,3.97
11506,1.06,"Very Good","H","SI1",62.6,58,5020,6.4,6.51,4.04
37680,0.42,"Premium","H","VS2",62.1,57,992,4.8,4.76,2.97
37541,0.39,"Ideal","F","VVS2",62,54,988,4.7,4.72,2.92
73,0.3,"Premium","H","SI1",62.9,59,554,4.28,4.24,2.68
48015,0.7,"Fair","F","SI2",58.2,66,1920,5.77,5.74,3.35
16310,1.11,"Premium","H","VS2",61.1,59,6527,6.66,6.63,4.06
45222,0.52,"Ideal","E","SI1",61.1,57,1656,5.2,5.17,3.16
23532,1.63,"Premium","I","VS1",61.1,57,11534,7.7,7.58,4.67
29393,0.31,"Very Good","E","SI1",63.2,59,698,4.31,4.24,2.7
53313,0.72,"Ideal","I","VS2",61.7,56,2650,5.73,5.78,3.55
36447,0.31,"Ideal","D","VS2",62.1,54,942,4.37,4.33,2.7
8526,0.9,"Premium","D","SI1",61.5,60,4427,6.19,6.17,3.8
51027,0.76,"Fair","H","SI1",61.9,70,2328,5.84,5.77,3.59
47461,0.53,"Ideal","D","VS2",61.4,56,1857,5.2,5.23,3.2
47542,0.51,"Good","G","VVS1",63.2,58,1872,5.08,5.11,3.22
25560,1.52,"Premium","F","VS2",59.4,55,14388,7.52,7.46,4.45
25474,1.69,"Premium","F","VS2",59.8,60,14242,7.79,7.74,4.64
43312,0.5,"Good","D","VS2",64.1,61,1402,4.98,5.01,3.2
46061,0.53,"Good","D","VS2",63.4,55,1734,5.11,5.23,3.28
33851,0.3,"Ideal","F","VS1",61.4,56,844,4.37,4.33,2.67
26111,2.01,"Premium","I","VS2",62.1,59,15379,7.98,8.06,4.98
4167,0.71,"Ideal","E","VS2",61.3,56,3553,5.76,5.79,3.54
41132,0.35,"Ideal","E","IF",62.2,56,1197,4.51,4.52,2.81
32728,0.31,"Ideal","F","VS2",61.3,57,802,4.34,4.3,2.65
21111,1.36,"Ideal","H","VS2",59.9,57,9279,7.2,7.22,4.32
14779,1.2,"Premium","D","SI2",61.4,60,5947,6.85,6.79,4.19
2329,0.77,"Ideal","F","SI1",61.4,55,3169,5.93,5.95,3.65
15115,1.24,"Very Good","I","SI1",61.4,59,6075,6.86,6.92,4.23
10053,0.27,"Very Good","F","VVS2",62.3,59,591,4.14,4.18,2.59
19259,1.55,"Ideal","J","SI1",61.7,54,7987,7.47,7.5,4.62
49530,0.59,"Very Good","F","SI1",63.1,57,2124,5.39,5.36,3.39
45159,0.5,"Premium","D","SI1",61.2,60,1654,5.14,5.09,3.13
41548,0.63,"Fair","H","SI2",64.7,61,1235,5.33,5.27,3.43
37819,0.51,"Good","G","SI2",63.2,57,1002,5.03,5.07,3.19
37874,0.39,"Ideal","E","VS1",62.7,53.6,1004,4.67,4.69,2.93
16436,1.11,"Very Good","E","SI1",62.4,57,6563,6.58,6.6,4.11
2032,0.72,"Ideal","F","VS1",62.4,55,3105,5.78,5.75,3.6
10146,1.14,"Ideal","I","SI1",61.8,57,4724,6.76,6.68,4.15
21488,1.22,"Premium","D","VS2",62,60,9581,6.74,6.79,4.22
41244,0.46,"Premium","I","IF",59.4,60,1208,5.04,5.02,2.99
14185,1.34,"Premium","D","SI2",60.3,59,5756,7.16,7.11,4.3
37219,0.38,"Very Good","H","VVS1",60,57,975,4.75,4.79,2.86
18534,1.51,"Premium","J","VS2",62.8,59,7553,7.2,7.17,4.51
23899,1.5,"Very Good","G","VS1",63.4,59,12005,7.25,7.19,4.58
51510,0.74,"Premium","F","SI2",59.2,60,2383,5.96,5.9,3.51
6322,1.11,"Very Good","H","SI2",63.4,55,4028,6.54,6.51,4.14
23909,1.5,"Premium","F","SI1",62.2,58,12030,7.34,7.29,4.55
43317,0.38,"Ideal","E","IF",62.2,54.1,1402,4.64,4.67,2.89
32519,0.4,"Very Good","D","SI2",63.4,59,798,4.7,4.67,2.97
7294,0.9,"Very Good","E","SI1",62.1,59,4201,6.13,6.17,3.82
13033,0.41,"Premium","I","SI2",60.6,59,600,4.84,4.8,2.92
21735,1.53,"Very Good","I","VS2",62.8,59,9802,7.27,7.31,4.58
20524,1.52,"Good","I","SI1",64.1,57,8852,7.26,7.21,4.64
49270,0.72,"Ideal","G","SI2",62.1,55.3,2089,5.72,5.74,3.56
588,0.72,"Ideal","E","SI1",61,57,2835,5.78,5.8,3.53
37071,0.41,"Ideal","F","SI1",62.8,57,969,4.73,4.69,2.96
24428,2.02,"Premium","H","SI2",61.7,61,12680,8.14,8.08,5.01
51822,0.71,"Good","E","SI1",63.1,59,2420,5.62,5.75,3.59
16844,1.5,"Premium","G","SI2",58.3,61,6720,7.55,7.4,4.34
45799,0.51,"Fair","E","VS2",65.5,51,1709,5.06,5.01,3.3
43908,0.25,"Very Good","D","VVS2",64.2,55,512,3.98,4,2.56
19199,1.51,"Good","H","VS2",63.8,56,7949,7.24,7.17,4.6
7425,0.92,"Very Good","H","VS1",62.9,58,4228,6.17,6.2,3.89
9934,1.01,"Very Good","H","VS2",63.3,58,4692,6.33,6.27,3.99
20919,1.49,"Ideal","H","SI1",62.4,56,9132,7.28,7.24,4.53
41524,0.42,"Premium","G","VVS1",59.8,58,1235,4.88,4.85,2.91
6524,0.91,"Ideal","D","SI2",62.6,54,4067,6.22,6.25,3.9
31437,0.3,"Ideal","H","IF",62,55,764,4.33,4.35,2.69
23943,2.03,"Premium","J","SI2",60.9,60,12078,8.21,8.1,4.97
7752,1.02,"Ideal","I","VS2",62.7,56,4281,6.37,6.43,4.01
9318,1.11,"Premium","H","SI2",61.6,60,4578,6.6,6.67,4.09
24594,1.22,"Ideal","F","VVS1",61.5,58,12906,6.85,6.9,4.23
36881,0.5,"Premium","H","SI2",61,58,958,5.14,5.05,3.11
21285,1.2,"Premium","F","VS2",60.2,60,9442,6.91,6.82,4.13
2678,0.73,"Ideal","I","VVS1",61.8,57,3239,5.75,5.77,3.56
42778,0.5,"Very Good","H","VS2",62.6,56,1349,4.99,5.11,3.16
40960,0.45,"Very Good","F","VS1",62.1,59,1179,4.85,4.81,3
19812,1.22,"Very Good","G","VS2",62.7,58,8377,6.8,6.72,4.24
6817,1.01,"Good","E","SI2",63.7,55,4118,6.38,6.31,4.05
9065,1,"Fair","E","SI2",63,58,4516,6.35,6.26,3.97
34401,0.34,"Ideal","H","IF",61.9,53,863,4.5,4.52,2.79
8784,1,"Very Good","H","SI1",60,63,4469,6.37,6.34,3.81
51175,0.34,"Ideal","D","IF",59.8,57,2346,4.59,4.57,2.74
30896,0.35,"Ideal","E","SI1",61.6,55,744,4.55,4.57,2.81
32183,0.39,"Good","G","VS2",63.8,59,787,4.66,4.59,2.95
14907,1.01,"Ideal","G","VS2",61.8,56,5999,6.42,6.45,3.98
53002,0.7,"Premium","F","SI1",62.4,56,2596,5.69,5.63,3.53
38342,0.32,"Premium","G","IF",62,60,1020,4.41,4.37,2.72
27107,2.08,"Premium","H","VS2",62,58,17258,8.19,8.1,5.05
31878,0.3,"Ideal","H","VVS2",62.2,57,776,4.29,4.26,2.66
40543,0.35,"Premium","E","IF",59,61,1148,4.64,4.62,2.73
26390,1.69,"Premium","G","VVS2",62.9,58,15889,7.59,7.51,4.75
21741,1.55,"Ideal","F","SI2",62.3,55.5,9808,7.36,7.42,4.61
53013,0.7,"Ideal","F","SI1",62.3,57,2596,5.68,5.64,3.53
5809,0.91,"Very Good","D","SI2",60.8,58,3910,6.26,6.31,3.82
47594,0.73,"Ideal","J","SI1",61.8,56,1877,5.78,5.81,3.58
45524,0.57,"Ideal","F","VS2",61.6,56,1684,5.37,5.34,3.3
18789,1.08,"Premium","D","VS2",61.2,60,7683,6.61,6.63,4.05
6347,1,"Premium","H","SI2",62.7,59,4032,6.35,6.31,3.97
3872,0.9,"Very Good","H","SI2",61.2,57,3481,6.21,6.27,3.82
113,0.9,"Premium","I","VS2",63,58,2761,6.16,6.12,3.87
48359,0.56,"Ideal","D","VS2",61.2,56,1963,5.3,5.35,3.26
11039,0.9,"Ideal","E","SI1",61.7,57,4921,6.18,6.24,3.83
6708,0.23,"Premium","D","VS2",58.5,61,411,4.06,3.98,2.35
16153,1.23,"Very Good","H","SI1",61,59,6458,6.91,6.86,4.2
26668,1.52,"Ideal","G","VVS1",61.4,57,16492,7.4,7.38,4.54
31656,0.35,"Ideal","E","VS2",62.4,57,767,4.52,4.55,2.83
21451,1.72,"Premium","H","SI1",62.2,59,9551,7.62,7.55,4.72
47166,0.46,"Ideal","E","VS1",61.9,55,1834,4.94,4.97,3.06
37741,0.41,"Ideal","E","VS1",60.5,58,997,4.81,4.85,2.92
43703,0.51,"Very Good","H","VS2",61.4,55.8,1436,5.14,5.19,3.17
25044,0.3,"Premium","F","SI1",61.7,59,641,4.33,4.29,2.66
23852,1.51,"Ideal","D","SI1",61.9,57,11942,7.42,7.35,4.57
16408,1.01,"Very Good","E","VS2",62.9,57,6552,6.34,6.42,4.01
7606,0.73,"Ideal","D","VS1",61.9,55,4258,5.78,5.81,3.59
22657,1.54,"Premium","H","VS2",61.8,59,10702,7.35,7.4,4.56
2703,0.31,"Ideal","G","VS2",60.8,56,562,4.38,4.4,2.67
43225,0.4,"Ideal","G","IF",62.2,55,1397,4.76,4.73,2.95
17671,1.15,"Ideal","H","VS1",62.7,57,7123,6.68,6.64,4.17
30194,0.42,"Good","F","SI1",63.4,56,722,4.75,4.78,3.02
42832,0.61,"Very Good","I","SI1",63.4,55,1356,5.39,5.43,3.43
37613,0.24,"Very Good","E","VVS1",61.7,58,485,3.95,3.99,2.45
53718,0.51,"Ideal","E","VVS1",61.9,54,2720,5.11,5.17,3.18
46483,0.58,"Good","G","VS1",59,62,1777,5.44,5.48,3.22
17539,1.5,"Premium","F","SI2",62.4,58,7056,7.31,7.24,4.54
27495,2.01,"Premium","H","SI1",61.7,60,18188,8.06,7.96,4.94
37337,0.43,"Premium","E","VS2",61.6,59,981,4.81,4.84,2.97
35402,0.35,"Ideal","E","VS1",62,55,900,4.54,4.58,2.82
43979,0.36,"Premium","E","SI2",61.5,61,518,4.63,4.57,2.83
34229,0.4,"Premium","H","SI1",62.1,62,855,4.73,4.7,2.93
32883,0.4,"Premium","J","VS1",60.7,60,810,4.79,4.76,2.9
45877,0.51,"Very Good","E","VS1",61,59,1717,5.13,5.17,3.14
24201,2,"Premium","G","SI2",60.3,57,12388,8.25,8.06,4.92
25314,2.07,"Good","I","SI1",63.6,58,13993,8.09,7.99,5.11
28007,0.3,"Ideal","E","VS2",61,56,658,4.33,4.36,2.65
25901,2.8,"Premium","I","SI2",61.1,59,15030,9.03,8.98,5.5
25719,1.04,"Ideal","D","IF",61.8,57,14626,6.52,6.49,4.02
8116,1.01,"Ideal","G","SI2",62.1,57,4350,6.48,6.44,4.01
11009,1.1,"Premium","H","SI1",63,58,4916,6.6,6.55,4.14
52058,0.7,"Very Good","H","VS1",61.2,55,2453,5.68,5.72,3.49
18853,1.2,"Premium","G","VS2",62.1,61,7728,6.74,6.68,4.17
15267,1.2,"Premium","H","SI1",61.2,57,6129,6.91,6.78,4.19
39578,0.31,"Ideal","H","IF",60.8,56,1081,4.42,4.4,2.68
24222,1.75,"Premium","I","VS1",60.6,60,12416,7.8,7.84,4.74
1349,0.82,"Premium","F","SI1",62.4,56,2962,6.01,5.98,3.74
20990,1.02,"Very Good","F","VVS2",60.9,56,9205,6.44,6.5,3.94
24416,1.51,"Premium","E","SI1",58.6,62,12655,7.58,7.53,4.43
27197,1.14,"Good","D","IF",61.7,63,17499,6.64,6.74,4.13
19657,1.2,"Premium","F","VS2",62.8,62,8266,6.69,6.62,4.18
3613,0.82,"Ideal","F","SI1",61.1,56,3428,6.06,6.08,3.71
39675,0.42,"Premium","G","VS2",62,58,1087,4.81,4.77,2.97
16434,1.13,"Ideal","E","SI1",62.2,55,6563,6.66,6.69,4.15
12410,1.01,"Ideal","E","SI1",62,57,5235,6.38,6.45,3.98
33361,0.41,"Very Good","I","VVS2",62.9,58,827,4.71,4.74,2.97
21202,1.51,"Premium","I","SI1",61.7,60,9344,7.31,7.27,4.5
18665,1.34,"Premium","H","VS2",62.3,60,7630,7.05,7.02,4.38
5689,1.01,"Very Good","H","SI2",60.6,61,3888,6.38,6.45,3.89
43939,0.3,"Good","D","SI1",63.4,54,515,4.27,4.31,2.72
22070,1.7,"Premium","G","SI2",58.9,62,10091,7.79,7.72,4.57
31617,0.31,"Ideal","I","SI2",62,54.1,372,4.32,4.35,2.69
35789,0.31,"Good","E","IF",57.7,55,912,4.51,4.6,2.63
26415,2.01,"Premium","I","VS2",60.3,62,15939,8.13,8.08,4.89
44572,0.5,"Very Good","E","VS2",63.3,57,1606,5.1,5.07,3.22
13036,0.38,"Very Good","F","SI2",61,61,600,4.61,4.67,2.83
22620,1.5,"Good","G","VS2",63.7,57,10669,7.29,7.25,4.63
51838,0.72,"Very Good","G","VS1",63.5,55,2422,5.75,5.68,3.63
23981,1.52,"Ideal","H","VVS2",61.8,58,12123,7.41,7.35,4.56
21387,0.34,"Very Good","I","VVS1",61.9,58,626,4.43,4.52,2.77
50504,0.71,"Ideal","I","VS2",62.1,57,2270,5.72,5.64,3.53
42450,0.51,"Ideal","I","VVS2",62.5,54.3,1316,5.09,5.12,3.19
23058,1.5,"Premium","H","VS1",59.9,60,11088,7.39,7.44,4.44
13362,0.24,"Very Good","F","VS2",62.9,58,419,3.94,4.01,2.5
5710,0.25,"Very Good","F","VVS2",61.8,58,575,4.05,4.07,2.51
4904,0.91,"Ideal","E","SI2",61.1,58,3723,6.25,6.29,3.83
31065,0.27,"Ideal","D","VVS2",61.5,56,752,4.18,4.15,2.56
27355,2.57,"Premium","D","SI2",58.9,58,17924,8.99,8.94,5.28
14825,1.01,"Good","E","VS2",61.2,62,5972,6.34,6.38,3.89
52685,0.7,"Ideal","F","SI1",60.6,56,2551,5.72,5.79,3.49
15092,1.01,"Good","G","VS1",62.7,57,6066,6.33,6.42,4
29408,0.31,"Ideal","F","VVS2",61.7,55,700,4.33,4.36,2.68
16424,1.22,"Ideal","G","SI1",61.6,57,6559,6.89,6.81,4.22
32381,0.39,"Premium","J","VS1",61,62,790,4.71,4.66,2.86
8306,0.93,"Premium","H","VS2",58.3,60,4387,6.45,6.37,3.74
20954,1.04,"Ideal","F","VVS2",61.2,57,9169,6.53,6.5,3.99
30214,0.33,"Premium","E","VS2",62,59,723,4.39,4.41,2.73
4108,0.74,"Ideal","G","VVS1",62.1,54,3537,5.8,5.83,3.61
40527,0.5,"Good","E","SI1",64,56,1147,5.03,4.9,3.18
50986,0.31,"Ideal","H","VS1",62.4,55,544,4.33,4.36,2.71
46090,0.53,"Ideal","E","VS2",62,56,1739,5.16,5.2,3.21
20538,1.56,"Ideal","I","SI1",61.4,56,8858,7.47,7.42,4.57
30354,0.33,"Ideal","D","SI1",62,56,728,4.47,4.44,2.76
6597,0.91,"Very Good","G","SI1",63.5,58,4081,6.15,6.04,3.87
5534,0.92,"Premium","F","SI2",61.8,58,3854,6.19,6.23,3.84
26689,0.23,"Good","G","VVS2",63.8,56,428,3.94,3.9,2.5
51357,0.71,"Premium","H","SI1",62.9,58,2364,5.66,5.62,3.55
38497,0.42,"Ideal","D","VS2",62.4,55,1031,4.8,4.82,3
45611,0.52,"Ideal","G","VS1",60.8,55,1691,5.2,5.26,3.18
12583,1.07,"Ideal","J","SI1",61.5,55,5281,6.58,6.62,4.06
17140,1.24,"Premium","D","SI2",61.4,59,6840,6.87,6.91,4.23
48649,0.34,"Premium","I","VS1",61,60,537,4.48,4.51,2.74
40532,0.72,"Fair","G","I1",65.1,57,1147,5.65,5.55,3.65
51622,0.71,"Good","F","SI1",66.2,55,2396,5.49,5.53,3.65
50350,0.52,"Ideal","F","VS2",62.3,57,2246,5.18,5.13,3.21
37929,0.3,"Very Good","H","SI2",63.2,55,485,4.29,4.26,2.7
7735,0.38,"Ideal","D","SI1",62.3,57,581,4.6,4.65,2.88
17008,1.33,"Premium","F","SI2",59.9,58,6790,7.17,7.13,4.28
27462,2.02,"Premium","E","SI2",61,59,18117,8.18,8.12,4.97
35176,0.31,"Ideal","G","IF",61.8,56,891,4.33,4.37,2.69
22973,1.2,"Premium","F","VVS2",62.2,58,11021,6.83,6.78,4.23
12603,0.75,"Ideal","F","VVS1",60.6,57,5288,5.88,5.94,3.59
52699,0.75,"Premium","H","VS2",62.8,56,2553,5.8,5.76,3.63
51628,0.7,"Premium","E","SI1",61.8,59,2396,5.63,5.57,3.46
13879,1.14,"Ideal","D","SI2",61.4,56,5650,6.77,6.69,4.13
25579,2.22,"Ideal","I","SI2",62.7,61,14416,8.31,8.23,5.19
44838,0.55,"Very Good","F","VS2",62.5,56,1625,5.23,5.27,3.28
4351,1.09,"Premium","G","SI2",61.3,60,3601,6.66,6.59,4.06
22234,1.6,"Premium","F","SI2",58.7,58,10286,7.76,7.68,4.53
26568,2,"Premium","G","SI2",61.8,58,16262,8.05,7.99,4.96
51808,0.71,"Good","E","VS2",63.2,57,2416,5.63,5.66,3.56
45895,0.52,"Premium","F","VS2",62.2,58,1720,5.17,5.12,3.2
48515,0.58,"Ideal","G","VS1",62.6,54,1984,5.34,5.3,3.33
24195,1.6,"Ideal","F","SI1",62.2,55,12379,7.47,7.5,4.65
23611,1.5,"Premium","E","SI1",61.4,59,11638,7.41,7.24,4.5
13673,1.03,"Ideal","F","SI1",61.3,56,5595,6.55,6.51,4
47266,0.65,"Good","F","SI1",58.1,61,1843,5.66,5.74,3.31
44781,0.52,"Premium","E","VS2",60.6,58,1622,5.23,5.2,3.16
42972,0.41,"Ideal","E","VVS1",60.7,57,1367,4.8,4.85,2.93
48899,0.63,"Ideal","H","VS1",61.2,57,2040,5.5,5.55,3.37
13526,1,"Premium","E","SI1",61.9,60,5544,6.46,6.37,3.97
17613,1.3,"Very Good","H","VS2",62.5,59,7092,6.93,6.96,4.34
47332,0.23,"Very Good","E","VVS1",61.3,59,530,3.93,3.97,2.42
5365,0.91,"Premium","G","SI1",62.2,57,3816,6.17,6.12,3.82
48783,0.52,"Very Good","E","VS1",61.8,60,2021,5.14,5.18,3.19
2632,0.72,"Very Good","F","VS1",62.2,57,3229,5.7,5.74,3.56
49479,0.61,"Ideal","E","VS2",59.7,57,2115,5.57,5.52,3.31
11579,1.2,"Premium","H","SI2",62.4,61,5040,6.81,6.78,4.24
29281,0.25,"Very Good","F","VS1",59.7,57,436,4.13,4.21,2.49
32958,0.24,"Very Good","E","VS1",62.4,56,461,3.96,3.97,2.47
48632,0.34,"Premium","J","VS2",62.3,60,536,4.49,4.46,2.79
38203,0.51,"Ideal","H","SI2",62.1,55,1016,5.12,5.14,3.18
20536,1.11,"Ideal","G","VVS2",61.8,57,8858,6.67,6.64,4.11
13780,1.27,"Premium","D","SI2",58.9,59,5618,7.14,7.02,4.17
13965,1.03,"Ideal","G","SI1",62.2,59,5684,6.41,6.45,4
15847,1,"Very Good","F","VS2",62.2,55,6340,6.39,6.44,3.99
35906,0.32,"Ideal","G","IF",61.8,55,918,4.41,4.43,2.73
19234,1.53,"Very Good","I","SI1",63.3,58,7971,7.26,7.31,4.61
21220,1.18,"Premium","G","VVS2",59.7,58,9366,6.9,6.94,4.13
50400,0.73,"Ideal","F","SI2",60.5,59,2255,5.83,5.88,3.54
49218,1.06,"Very Good","G","I1",60.7,63,2080,6.59,6.56,3.99
5850,1,"Premium","H","SI2",61.2,59,3920,6.42,6.38,3.92
1811,1.01,"Fair","I","SI2",66.1,58,3054,6.21,6.04,4.05
2928,1.03,"Very Good","H","SI2",63.1,56,3288,6.43,6.38,4.04
39514,0.32,"Premium","E","VVS2",59.9,58,1080,4.5,4.45,2.68
23017,0.3,"Premium","G","VS2",62.6,62,630,4.25,4.21,2.65
20938,1.05,"Ideal","E","VVS2",62.4,56,9146,6.52,6.49,4.06
39042,0.36,"Ideal","F","IF",62.5,54,1056,4.54,4.58,2.85
13562,1.02,"Very Good","E","SI1",59.2,56,5553,6.57,6.63,3.91
751,1,"Fair","H","SI2",66.1,56,2856,6.21,5.97,4.04
12966,1.19,"Very Good","J","SI1",60,57,5390,6.93,6.89,4.15
4300,0.74,"Ideal","F","VS1",61.9,54,3590,5.78,5.82,3.59
41141,0.5,"Very Good","G","SI1",62.9,59,1197,5.06,5.09,3.19
26651,2.03,"Very Good","H","SI2",56.8,61,16442,8.52,8.42,4.81
37676,0.7,"Fair","F","I1",65.4,59,992,5.6,5.49,3.63
41246,0.58,"Ideal","F","SI2",62.6,57,1208,5.27,5.33,3.32
46894,0.56,"Premium","H","VVS2",59.8,57,1814,5.48,5.39,3.25
40333,0.4,"Ideal","F","VVS1",61.7,57,1128,4.72,4.75,2.92
3740,0.41,"Good","G","SI2",63.7,55,570,4.7,4.75,3.01
48754,0.76,"Good","I","SI1",64.1,59,2016,5.75,5.73,3.68
47272,0.52,"Ideal","E","VS1",61.8,55,1844,5.17,5.22,3.21
4391,0.31,"Very Good","D","SI1",62.9,56,571,4.31,4.34,2.72
24506,1.5,"Good","G","VS2",63.6,60,12787,7.24,7.2,4.59
21005,1.51,"Very Good","H","SI1",59.9,55,9218,7.44,7.52,4.48
27055,0.35,"Ideal","H","VS1",61.8,57,646,4.53,4.56,2.81
23502,1.52,"Ideal","G","SI1",63,55,11510,7.31,7.38,4.63
32373,0.34,"Ideal","E","VS1",61.2,55,790,4.51,4.54,2.77
